0.006412	0	84	0	28	0	0	4	1,0	9	70	2	0	6	11	9.17	4	2.49	4	7.27	normal
0.002486	0	76	0	20	0	0	4	1	7	70	2	0	6	11	9.17	4	2.49	4	7.27	normal
0.003309	0	76	0	20	0	0	4	0	14	77	2	0	6	11	9.17	4	2.49	4	7.27	normal
0.004868	0	88	10240	32	2	0	0	0	5	40	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.002148	0	88	10240	32	0	0	0	0	4	41	0	0	7	10	6.29	2	2.49	3	6.82	attack
0.001843	0	88	10240	32	1	0	0	0	2	40	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.00095	0	88	10240	32	1	0	0	0	8	40	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.000956	0	88	10240	32	3	0	0	0	7	40	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.001247	0	88	10240	32	4	0	0	0	8	41	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.001546	0	88	10240	32	4	0	0	0	2	41	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.003251	0	88	10240	32	1	0	0	0	7	41	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.001138	0	88	10240	32	1	0	0	0	1	41	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.00181	0	88	10240	32	1	0	0	0	1	42	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.000956	0	88	10240	32	3	0	0	0	7	42	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.000986	0	88	10240	32	2	0	0	0	1	43	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.002356	0	88	10240	32	3	0	0	0	6	42	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.001007	0	88	10240	32	1	0	0	0	3	41	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.002075	0	88	10240	32	4	0	0	0	8	42	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.002404	0	88	10240	32	3	0	0	0	7	43	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.000354	0	84	16384	28	1	3000	1	100	9	44	1	0	7	10	6.29	2	2.49	3	6.82	attack
0.001252	0	88	10240	32	4	0	0	0	2	42	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.001922	0	88	10240	32	1	0	0	0	3	42	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.000967	0	88	10240	32	4	0	0	0	8	43	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.002758	0	88	10240	32	1	0	0	0	5	42	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.003565	0	84	16384	28	1	3000	1	100	10	46	1	0	7	10	6.29	2	2.49	3	6.82	attack
0.001123	0	88	10240	32	3	0	0	0	6	43	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.001025	0	84	16384	28	1	3000	1	100	11	47	1	0	7	10	6.29	2	2.49	3	6.82	attack
0.002336	0	88	10240	32	4	0	0	0	3	43	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.001126	0	88	10240	32	4	0	0	0	1	46	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.000986	0	88	10240	32	1	0	0	0	5	43	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.00079	0	66	0	10	0	0	2	0	11	48	2	0	7	10	6.29	2	2.49	3	6.82	normal
0.001371	0	88	10240	32	3	0	0	0	5	44	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.000934	0	84	0	28	4	3000	1	100	11	49	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.000914	0	84	0	28	2	3000	1	100	12	50	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.000954	0	84	0	28	2	3000	1	100	10	50	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.003209	0	66	0	10	0	0	2	0	10	51	2	0	7	10	6.29	2	2.49	3	6.82	normal
0.001075	0	66	0	10	0	0	2	0	13	52	2	0	7	10	6.29	2	2.49	3	6.82	normal
0.003642	0	66	0	10	0	0	2	0	9	48	2	0	7	10	6.29	2	2.49	3	6.82	normal
0.001299	0	84	0	28	2	3000	1	100	13	53	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.001309	0	84	0	28	4	2985	1	100	10	54	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.000914	0	84	0	28	2	3000	1	100	14	49	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.004561	0	84	0	28	4	3000	1	100	14	50	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.000914	0	84	0	28	5	2975	1	0	14	52	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.000914	0	84	0	28	5	2993	1	0	11	52	1	0	7	10	6.29	2	2.49	3	6.82	normal
0.003356	0	84	0	28	0	0	4	1,0	9	66	2	0	7	10	6.29	2	2.49	3	6.82	normal
0.001018	0	92	0	36	0	0	4	1,1,0	11	67	2	0	7	10	6.29	2	2.49	3	6.82	normal
0.003309	0	76	0	20	0	0	4	0	9	77	2	0	7	10	6.29	2	2.49	3	6.82	normal
0.939382	0	88	10240	32	4	0	0	0	1	40	1	0	2	21	19	4	2.61	9	23.68	normal
0.004	0	88	10240	32	0	0	0	0	2	40	0	0	2	21	19	4	2.61	9	23.68	attack
0.001843	0	88	10240	32	1	0	0	0	1	41	1	0	2	21	19	4	2.61	9	23.68	normal
0.003342	0	88	10240	32	5	0	0	0	4	40	1	0	2	21	19	4	2.61	9	23.68	normal
0.002823	0	88	10240	32	3	0	0	0	1	43	1	0	2	21	19	4	2.61	9	23.68	normal
0.000346	0	84	16384	28	1	3000	1	100	6	42	1	0	2	21	19	4	2.61	9	23.68	attack
0.001507	0	88	10240	32	1	0	0	0	4	41	1	0	2	21	19	4	2.61	9	23.68	normal
0.001862	0	88	10240	32	3	0	0	0	1	45	1	0	2	21	19	4	2.61	9	23.68	normal
0.001024	0	88	10240	32	4	0	0	0	4	42	1	0	2	21	19	4	2.61	9	23.68	normal
0.000914	0	84	0	28	2	3000	1	100	7	47	1	0	2	21	19	4	2.61	9	23.68	normal
0.001236	0	84	16384	28	1	3000	1	100	6	43	1	0	2	21	19	4	2.61	9	23.68	attack
0.002057	0	88	10240	32	4	0	0	0	4	43	1	0	2	21	19	4	2.61	9	23.68	normal
0.000975	0	84	0	28	2	3000	1	100	7	48	1	0	2	21	19	4	2.61	9	23.68	normal
0.00105	0	66	0	10	0	0	2	0	6	49	2	0	2	21	19	4	2.61	9	23.68	normal
0.001507	0	84	16384	28	1	3000	1	100	6	46	1	0	2	21	19	4	2.61	9	23.68	attack
